AssetId,SiteNo,SiteName,CategoryName,OverallScore,EqCriticality,EqOperatingIssues,EqRedundancy,EqServiceSupport,EqAge,SiteBusinessPriority,EqEfficiency,EqMainCost,EqLoading,ROMReplacementCost,BudgetYear,ROMCostInBudgetYear,SourceWorkbook,SourceSheet,SourceRowNumber,CalculationLayer,ValidationStatus,IsTestRecord
8895,TPA04,Tampa-North,Battery,30.948775426745911,50,0,65,0,69.60227272727272,5.7542159751339197,0,33.333333333333329,50,55000,3,60000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7635,Scoring Engine -> Output- Asset Scores,Valid,false
8896,TPA04,Tampa-North,Battery,30.948775426745911,50,0,65,0,69.60227272727272,5.7542159751339197,0,33.333333333333329,50,55000,3,60000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7636,Scoring Engine -> Output- Asset Scores,Valid,false
8897,TPA04,Tampa-North,Battery,30.948775426745911,50,0,65,0,69.60227272727272,5.7542159751339197,0,33.333333333333329,50,55000,3,60000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7637,Scoring Engine -> Output- Asset Scores,Valid,false
8898,TPA04,Tampa-North,Battery,30.948775426745911,50,0,65,0,69.60227272727272,5.7542159751339197,0,33.333333333333329,50,55000,3,60000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7638,Scoring Engine -> Output- Asset Scores,Valid,false
8899,TPA04,Tampa-North,Battery,30.948775426745911,50,0,65,0,69.60227272727272,5.7542159751339197,0,33.333333333333329,50,55000,3,60000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7639,Scoring Engine -> Output- Asset Scores,Valid,false
8900,TPA04,Tampa-North,Battery,30.948775426745911,50,0,65,0,69.60227272727272,5.7542159751339197,0,33.333333333333329,50,55000,3,60000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7640,Scoring Engine -> Output- Asset Scores,Valid,false
8901,TPA04,Tampa-North,Battery,30.948775426745911,50,0,65,0,69.60227272727272,5.7542159751339197,0,33.333333333333329,50,55000,3,60000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7641,Scoring Engine -> Output- Asset Scores,Valid,false
2727,NAS05,Nashville-Franklin,Pump,30.94808545051588,50,0,65,0,70.454545454545539,8.7257666732460724,2.9404615469452913,33.333333333333329,25,25000,7,30000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7642,Scoring Engine -> Output- Asset Scores,Valid,false
2728,NAS05,Nashville-Franklin,Pump,30.94808545051588,50,0,65,0,70.454545454545539,8.7257666732460724,2.9404615469452913,33.333333333333329,25,25000,7,30000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7643,Scoring Engine -> Output- Asset Scores,Valid,false
2729,NAS05,Nashville-Franklin,Pump,30.94808545051588,50,0,65,0,70.454545454545539,8.7257666732460724,2.9404615469452913,33.333333333333329,25,25000,7,30000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7644,Scoring Engine -> Output- Asset Scores,Valid,false
332,PHX01,Phoenix-Deer Valley,Generator,30.939987000857649,50,0,65,0,47.544409613375372,16.561008409596013,0,66.666666666666657,50,1960000,18,3520000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7645,Scoring Engine -> Output- Asset Scores,Valid,false
333,PHX01,Phoenix-Deer Valley,Generator,30.939987000857649,50,0,65,0,47.544409613375372,16.561008409596013,0,66.666666666666657,50,1960000,18,3520000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7646,Scoring Engine -> Output- Asset Scores,Valid,false
334,PHX01,Phoenix-Deer Valley,Generator,30.939987000857649,50,0,65,0,47.544409613375372,16.561008409596013,0,66.666666666666657,50,1960000,18,3520000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7647,Scoring Engine -> Output- Asset Scores,Valid,false
1983,CLT03,Charlotte-South,Pump,30.934316863588137,50,0,65,0,70.454545454545539,8.2604747200526685,3.3543220139537393,33.333333333333329,25,20000,7,25000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7648,Scoring Engine -> Output- Asset Scores,Valid,false
1984,CLT03,Charlotte-South,Pump,30.934316863588137,50,0,65,0,70.454545454545539,8.2604747200526685,3.3543220139537393,33.333333333333329,25,20000,7,25000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7649,Scoring Engine -> Output- Asset Scores,Valid,false
1985,CLT03,Charlotte-South,Pump,30.934316863588137,50,0,65,0,70.454545454545539,8.2604747200526685,3.3543220139537393,33.333333333333329,25,20000,7,25000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7650,Scoring Engine -> Output- Asset Scores,Valid,false
1941,CLT02,Charlotte-South,Pump,30.934316863588137,50,0,65,0,70.454545454545539,8.2604747200526685,3.3543220139537393,33.333333333333329,25,20000,7,25000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7651,Scoring Engine -> Output- Asset Scores,Valid,false
1942,CLT02,Charlotte-South,Pump,30.934316863588137,50,0,65,0,70.454545454545539,8.2604747200526685,3.3543220139537393,33.333333333333329,25,20000,7,25000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7652,Scoring Engine -> Output- Asset Scores,Valid,false
1943,CLT02,Charlotte-South,Pump,30.934316863588137,50,0,65,0,70.454545454545539,8.2604747200526685,3.3543220139537393,33.333333333333329,25,20000,7,25000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7653,Scoring Engine -> Output- Asset Scores,Valid,false
8398,CLT05,Charlotte-North,Battery,30.895754681793932,50,0,65,0,69.60227272727272,5.1577325944242158,0,33.333333333333329,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7654,Scoring Engine -> Output- Asset Scores,Valid,false
8399,CLT05,Charlotte-North,Battery,30.895754681793932,50,0,65,0,69.60227272727272,5.1577325944242158,0,33.333333333333329,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7655,Scoring Engine -> Output- Asset Scores,Valid,false
8400,CLT05,Charlotte-North,Battery,30.895754681793932,50,0,65,0,69.60227272727272,5.1577325944242158,0,33.333333333333329,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7656,Scoring Engine -> Output- Asset Scores,Valid,false
8401,CLT05,Charlotte-North,Battery,30.895754681793932,50,0,65,0,69.60227272727272,5.1577325944242158,0,33.333333333333329,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7657,Scoring Engine -> Output- Asset Scores,Valid,false
8403,CLT05,Charlotte-North,Battery,30.895754681793932,50,0,65,0,69.60227272727272,5.1577325944242158,0,33.333333333333329,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7658,Scoring Engine -> Output- Asset Scores,Valid,false
5709,CLT01,Charlotte-South,Switchgear,30.874556226518731,50,0,100,0,17.929292929293158,8.2604747200526685,0,33.333333333333329,50,75000,8,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7659,Scoring Engine -> Output- Asset Scores,Valid,false
5978,RAL01,Raleigh,PDU,30.865113325095532,50,0,65,0,75.068870523415356,4.229770086388922,0,33.333333333333329,25,10000,4,10000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7660,Scoring Engine -> Output- Asset Scores,Valid,false
2467,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7661,Scoring Engine -> Output- Asset Scores,Valid,false
2468,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7662,Scoring Engine -> Output- Asset Scores,Valid,false
2469,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7663,Scoring Engine -> Output- Asset Scores,Valid,false
2470,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7664,Scoring Engine -> Output- Asset Scores,Valid,false
2471,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7665,Scoring Engine -> Output- Asset Scores,Valid,false
2472,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7666,Scoring Engine -> Output- Asset Scores,Valid,false
2473,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7667,Scoring Engine -> Output- Asset Scores,Valid,false
2474,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7668,Scoring Engine -> Output- Asset Scores,Valid,false
2475,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7669,Scoring Engine -> Output- Asset Scores,Valid,false
2476,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7670,Scoring Engine -> Output- Asset Scores,Valid,false
2477,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7671,Scoring Engine -> Output- Asset Scores,Valid,false
2479,LOU02,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7672,Scoring Engine -> Output- Asset Scores,Valid,false
2508,LOU04,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7673,Scoring Engine -> Output- Asset Scores,Valid,false
2509,LOU04,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7674,Scoring Engine -> Output- Asset Scores,Valid,false
2510,LOU04,Louisville-Downtown,CRAC,30.861826291780581,25,0,65,0,91.081590553421691,10.398141984298091,9.482776364164053,66.666666666666657,50,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7675,Scoring Engine -> Output- Asset Scores,Valid,false
8443,TPA01,Tampa-West,Battery,30.845035001625259,50,0,65,0,69.60227272727272,4.5871361925266454,0,33.333333333333329,50,45000,3,50000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7676,Scoring Engine -> Output- Asset Scores,Valid,false
8444,TPA01,Tampa-West,Battery,30.845035001625259,50,0,65,0,69.60227272727272,4.5871361925266454,0,33.333333333333329,50,45000,3,50000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7677,Scoring Engine -> Output- Asset Scores,Valid,false
8445,TPA01,Tampa-West,Battery,30.845035001625259,50,0,65,0,69.60227272727272,4.5871361925266454,0,33.333333333333329,50,45000,3,50000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7678,Scoring Engine -> Output- Asset Scores,Valid,false
8446,TPA01,Tampa-West,Battery,30.845035001625259,50,0,65,0,69.60227272727272,4.5871361925266454,0,33.333333333333329,50,45000,3,50000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7679,Scoring Engine -> Output- Asset Scores,Valid,false
8447,TPA01,Tampa-West,Battery,30.845035001625259,50,0,65,0,69.60227272727272,4.5871361925266454,0,33.333333333333329,50,45000,3,50000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7680,Scoring Engine -> Output- Asset Scores,Valid,false
8448,TPA01,Tampa-West,Battery,30.845035001625259,50,0,65,0,69.60227272727272,4.5871361925266454,0,33.333333333333329,50,45000,3,50000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7681,Scoring Engine -> Output- Asset Scores,Valid,false
8449,TPA01,Tampa-West,Battery,30.845035001625259,50,0,65,0,69.60227272727272,4.5871361925266454,0,33.333333333333329,50,45000,3,50000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7682,Scoring Engine -> Output- Asset Scores,Valid,false
8450,TPA01,Tampa-West,Battery,30.845035001625259,50,0,65,0,69.60227272727272,4.5871361925266454,0,33.333333333333329,50,45000,3,50000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7683,Scoring Engine -> Output- Asset Scores,Valid,false
6255,SLC09,Salt Lake City-South Valley,Switchgear,30.843826727718465,50,0,65,0,58.080808080808303,6.4753739191556452,0,33.333333333333329,100,75000,15,120000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7684,Scoring Engine -> Output- Asset Scores,Valid,false
2426,JAX01,Jacksonville,CRAC,30.841056984079856,25,0,65,0,91.081590553421691,2.1343891761229101,11.856240492886709,66.666666666666657,75,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7685,Scoring Engine -> Output- Asset Scores,Valid,false
2437,JAX01,Jacksonville,CRAC,30.841056984079856,25,0,65,0,91.081590553421691,2.1343891761229101,11.856240492886709,66.666666666666657,75,90000,3,95000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7686,Scoring Engine -> Output- Asset Scores,Valid,false
7755,SLC09,Salt Lake City-South Valley,Transformer,30.831184489744725,50,0,65,0,38.250930356193543,6.4753739191556452,32.860162638085221,33.333333333333329,100,95000,16,160000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7687,Scoring Engine -> Output- Asset Scores,Valid,false
7460,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7688,Scoring Engine -> Output- Asset Scores,Valid,false
7461,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7689,Scoring Engine -> Output- Asset Scores,Valid,false
7462,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7690,Scoring Engine -> Output- Asset Scores,Valid,false
7463,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7691,Scoring Engine -> Output- Asset Scores,Valid,false
7464,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7692,Scoring Engine -> Output- Asset Scores,Valid,false
7465,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7693,Scoring Engine -> Output- Asset Scores,Valid,false
7466,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7694,Scoring Engine -> Output- Asset Scores,Valid,false
7467,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7695,Scoring Engine -> Output- Asset Scores,Valid,false
7468,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7696,Scoring Engine -> Output- Asset Scores,Valid,false
7469,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7697,Scoring Engine -> Output- Asset Scores,Valid,false
7470,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7698,Scoring Engine -> Output- Asset Scores,Valid,false
7471,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7699,Scoring Engine -> Output- Asset Scores,Valid,false
7472,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7700,Scoring Engine -> Output- Asset Scores,Valid,false
7473,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7701,Scoring Engine -> Output- Asset Scores,Valid,false
7474,LOU03,Louisville-Downtown,Battery,30.806013294227167,50,0,65,0,69.60227272727272,10.398141984298091,0,33.333333333333329,25,40000,3,45000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7702,Scoring Engine -> Output- Asset Scores,Valid,false
347,SLC04.03,Salt Lake City-Downtown,Generator,30.80538729173405,50,0,65,0,53.814002089864402,7.2097710863442508,0,66.666666666666657,50,2575000,16,4315000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,7703,Scoring Engine -> Output- Asset Scores,Valid,false
